H1,H3,ER1,ER3,TD1,TD3,H2,W,S,EDW,SIGMA,H,FNAME,Z0SE(1_SE),S0SE(1_SE),KBSENB(1_1),KFSENB(1_1),A(1_1)
3.3126,6.3892,3.3813,3.4383,0.025616,0.0064792,0.72545,2.3721,23.524,0.30138,5.00E+07,15,SPIMDL08803.TAB,63.10444177732574,1.6237937427782255E8,1.7186454076209746E-4,2.6024554708133948E-14,0.2178495427085895
3.5971,9.8064,4.0148,3.4615,0.039233,0.034583,2.4533,3.0151,14.003,0.31486,5.00E+07,15,SPIMDL08804.TAB,48.058281560723934,1.5504894800254336E8,0.01248643192656194,-1.0376950831447526E-11,0.6840100452051754
2.5868,10.747,4.1727,4.644,0.044898,0.029056,1.9366,6.121,34.204,0.3146,5.00E+07,15,SPIMDL08805.TAB,29.872953471749522,1.436950223650582E8,1.1178359981267896E-4,1.4439589055827387E-13,0.6825594614608785
5.4636,7.7259,3.8027,4.2818,0.044198,0.028579,0.5576,6.2654,31.991,0.46617,5.00E+07,15,SPIMDL08806.TAB,45.17480441037294,1.4933010125340164E8,1.2172718545755632E-4,7.60071403927551E-14,0.6610963711598549
4.0186,6.9531,3.1888,4.5747,0.03337,0.0017742,1.6479,6.4746,31.884,0.3461,5.00E+07,15,SPIMDL08807.TAB,38.16442613702157,1.5295391325239283E8,8.263511724172511E-5,2.4880862583305654E-13,0.1977333132532992
6.5187,10.246,4.539,4.0311,0.0015713,0.038589,0.47902,5.7953,32.455,0.18301,5.00E+07,15,SPIMDL08808.TAB,50.81100075745106,1.4457015404598513E8,4.902329526425217E-4,-3.129482184826261E-13,0.6205149233424857
2.2898,5.281,4.0388,3.8004,0.040633,0.045531,2.0467,6.4513,22.884,0.3384,5.00E+07,15,SPIMDL08809.TAB,25.309542351903048,1.5112265873847595E8,7.983683773825904E-5,-5.064728792106009E-14,0.8515552200138965
6.0476,11.137,3.4061,3.6208,0.0072132,0.047712,2.3501,2.4804,22.576,0.22565,5.00E+07,15,SPIMDL08810.TAB,62.59697799487243,1.597581361657611E8,0.007108803115399248,2.0764035466724345E-12,0.693284816077032
4.3863,12.848,4.5624,4.055,0.0021286,0.019799,0.42322,5.3371,13.764,0.42524,5.00E+07,15,SPIMDL08811.TAB,48.81644008103653,1.4359755626497665E8,0.011032823273750648,-7.170921314909884E-12,0.34578500877884005
5.5309,8.2332,4.1365,4.3328,0.0050926,0.042129,2.1921,3.0939,25.445,0.6228,5.00E+07,15,SPIMDL08812.TAB,50.54278094984305,1.4556143184396973E8,0.0016169398804891909,2.305898016076433E-12,1.460410919026429
5.3448,12.385,3.5739,3.3788,0.041487,0.017182,1.0981,4.0293,8.6271,0.68339,5.00E+07,15,SPIMDL08813.TAB,62.02716199611544,1.6059947848582983E8,0.04511077291658734,-9.314273498966523E-12,0.43943176827811037
3.1465,5.8604,4.1918,3.6874,0.025857,0.0044701,0.68444,4.5746,24.668,0.49183,5.00E+07,15,SPIMDL08814.TAB,43.15603252235699,1.5054014823278672E8,4.945729592026598E-5,-5.203735303765962E-14,0.20532004304323598
6.3498,7.457,3.3004,4.6529,0.041855,0.038028,2.2403,8.382,3.9082,0.71184,5.00E+07,15,SPIMDL08815.TAB,36.43906886566555,1.4970303164905745E8,0.0962692427640582,3.1452135603457276E-11,0.7672336980908797
3.8256,6.4582,4.0845,3.6433,0.019775,0.026866,2.2948,5.9531,18.752,0.10532,5.00E+07,15,SPIMDL08816.TAB,35.11550462098297,1.525308350416517E8,0.0018271994518921347,-1.3405471619369046E-12,0.51085832889799
2.0511,3.0293,3.738,4.3151,0.035755,0.015856,2.2288,7.0299,20.504,0.39166,5.00E+07,15,SPIMDL08817.TAB,20.6055109130992,1.4954489325655898E8,2.405765227585772E-5,3.905322049642695E-14,0.4246120145598612
4.0936,10.047,3.8292,3.9933,0.049171,0.025321,1.7097,8.5707,5.1293,0.13285,5.00E+07,15,SPIMDL08818.TAB,33.05035870826495,1.518363767119788E8,0.06037346472519571,4.634344400837948E-12,0.6143039861114777
6.1901,6.838,3.7791,3.0549,0.028803,0.031301,2.2101,7.2127,27.424,0.080839,5.00E+07,15,SPIMDL08819.TAB,40.776415538812,1.630787890900842E8,7.253671468277957E-4,-6.175464316109751E-13,0.5612519248351382
5.6612,12.93,4.1087,4.4555,0.042077,0.041442,1.9553,3.3275,30.426,0.01317,5.00E+07,15,SPIMDL08820.TAB,52.50445299276037,1.448754249529665E8,0.0022070166005777065,1.3740163485489862E-12,0.8409952973185006
6.3599,12.219,3.0127,3.4251,0.042513,0.032378,2.3804,3.5693,9.5113,0.5375,5.00E+07,15,SPIMDL08821.TAB,62.3664196133067,1.669715432355617E8,0.061102129783132175,1.451355049660157E-11,0.6226512448992374
3.934,7.3375,4.4421,3.8829,0.010968,0.015355,1.2873,4.1021,22.111,0.54911,5.00E+07,15,SPIMDL08822.TAB,46.981365955827734,1.4672873642214102E8,7.195651693653713E-4,-6.870141859144919E-13,0.3009974670954836
5.0156,4.9089,4.4157,3.4865,0.030254,0.0057592,0.9403,6.1456,29.743,0.11582,5.00E+07,15,SPIMDL08823.TAB,39.74193438455005,1.5163331621303046E8,3.337846882288883E-5,-1.2594350638375531E-14,0.24429400265801618
6.2049,7.822,4.2725,3.6772,0.007801,0.013204,1.7012,5.7255,7.7459,0.42674,5.00E+07,15,SPIMDL08824.TAB,47.45257894563815,1.506669577100744E8,0.046647803134472685,-1.4119259932827725E-11,0.24449734460262276
5.0257,7.7274,4.3048,4.0785,0.0044341,0.031325,1.1682,3.2675,21.102,0.63145,5.00E+07,15,SPIMDL08825.TAB,54.15386927860631,1.4644404967235732E8,0.0018750026683708372,-5.002129210998974E-13,0.5107840402839108
5.8812,3.1013,3.2381,4.6843,0.042846,0.025922,1.9776,8.4118,9.5678,0.63229,5.00E+07,15,SPIMDL08826.TAB,26.290644360831934,1.4674128343938366E8,0.009112114116171327,-1.2485908390069439E-12,0.6139012907137307
4.1888,9.719,3.5415,4.3203,0.0029618,0.0083901,0.47742,8.1038,18.957,0.24621,5.00E+07,15,SPIMDL08827.TAB,39.55203070095551,1.527407763401524E8,0.0021447548250897266,3.1729135610166104E-12,0.18672785052986746
2.9502,4.0059,3.5647,3.9716,0.03983,0.030412,1.3012,4.7368,20.166,0.72766,5.00E+07,15,SPIMDL08828.TAB,35.88090161431404,1.5446256723023024E8,8.399512514134906E-5,6.543581456456234E-14,0.6309993879656797
3.4911,5.9241,4.1881,3.8707,0.017739,0.045788,1.7216,8.0942,18.676,0.67692,5.00E+07,15,SPIMDL08829.TAB,28.517942697141077,1.4911174665922588E8,7.130712466342234E-4,-4.123639335173632E-13,0.7634898949491291
6.1864,5.6842,3.5959,3.2672,0.0016238,0.028786,1.5764,8.1119,32.603,0.094742,5.00E+07,15,SPIMDL08830.TAB,38.190584099884454,1.6232379142754272E8,9.179368187672531E-5,-1.517369140178239E-14,0.4118554230335033
5.1781,3.7417,4.2296,3.0873,0.0287,0.039196,2.1773,5.025,34.088,0.12968,5.00E+07,15,SPIMDL08831.TAB,37.11351088543292,1.5981057125903574E8,1.4348295786269208E-5,-4.317909464726571E-15,0.6777229380107969
6.4424,5.1585,3.9907,4.0903,0.0011744,0.026539,0.81349,2.606,17.317,0.14476,5.00E+07,15,SPIMDL08832.TAB,60.62834206038105,1.4900369105692682E8,0.00311897018702211,-1.0577147050527778E-14,0.41488405502909703
6.6677,7.7559,4.6282,4.2633,0.012676,0.03533,0.8642,2.4972,20.694,0.30721,5.00E+07,15,SPIMDL08833.TAB,63.78839080108275,1.4238865017398095E8,0.0035619456470129267,-7.145056613176063E-13,0.6277590746198873
2.9651,4.2856,3.5763,3.2781,0.030885,0.022188,0.74455,2.8837,22.689,0.47588,5.00E+07,15,SPIMDL08834.TAB,51.818529992236066,1.6190998131996766E8,2.5942636740900135E-5,-1.3168244283773016E-14,0.4568459546971566
4.7878,6.1587,3.9318,4.1309,0.030357,0.018943,0.59458,5.7162,15.194,0.66009,5.00E+07,15,SPIMDL08835.TAB,44.36974742471819,1.493621945291996E8,0.0027510300767435805,3.893993498475213E-13,0.45111557345932257
4.5076,2.2059,4.5204,3.2679,0.036327,0.0075369,1.7613,2.1539,30.534,0.17536,5.00E+07,15,SPIMDL08836.TAB,45.331581541758524,1.5644521167864147E8,3.628839193110482E-6,8.136281505174755E-15,0.3094224833116727
2.8324,8.2507,3.7972,4.1524,0.022841,0.028558,1.9741,8.3327,6.9186,0.10364,5.00E+07,15,SPIMDL08837.TAB,26.807326396706856,1.5107487430368456E8,0.027207204023121205,1.123208688068248E-11,0.5400974434248729
1.4432,9.3492,4.0225,3.2403,0.028621,1.98E-06,1.6998,2.5641,19.231,0.019148,5.00E+07,15,SPIMDL08838.TAB,37.71218501035021,1.5604438260683054E8,7.527252521565944E-4,-1.2940355998395584E-12,0.14963783809572953
1.9707,6.1415,3.7935,3.6538,0.039765,0.0053298,2.4619,6.6232,24.8,0.11247,5.00E+07,15,SPIMDL08839.TAB,24.97235381668726,1.5508140870247543E8,8.180831968257794E-5,-8.785362763110706E-14,0.27922045943393353
5.3917,8.2647,4.4705,3.3058,0.03139,0.044314,2.3598,6.2741,27.962,0.18686,5.00E+07,15,SPIMDL08840.TAB,39.71919302064444,1.524444396453072E8,8.083346061744703E-4,-1.6216916500303806E-12,0.7898431818159164
3.3676,3.9555,4.6867,3.655,0.026541,0.0012059,1.6332,5.3081,14.976,0.48516,5.00E+07,15,SPIMDL08841.TAB,33.970229435371856,1.4738241699591315E8,8.873552409852515E-4,-1.1058125513596345E-12,0.16105580739089775
4.9074,5.2169,3.6966,3.3619,0.009683,0.045859,1.2726,6.4155,19.91,0.0013622,5.00E+07,15,SPIMDL08842.TAB,37.956854823985374,1.5990555453784502E8,7.982233747158272E-4,-2.3534328644665306E-13,0.6787514622412633
2.8513,11.982,4.531,4.023,0.01203,0.015871,1.2235,8.1965,18.798,0.4045,5.00E+07,15,SPIMDL08843.TAB,29.29241648267549,1.4366877167937815E8,0.0021602071129847595,-2.167273454003975E-12,0.32087814734117176
4.0692,10.793,4.3289,3.4728,0.022298,0.047546,1.4349,2.7433,8.2276,0.2748,5.00E+07,15,SPIMDL08844.TAB,54.886473188450935,1.515195926457663E8,0.039845621600294576,-3.562051907356458E-11,0.8988868388838328
5.8868,6.1446,4.5803,4.0773,0.045642,0.020753,0.53497,6.4951,21.686,0.019582,5.00E+07,15,SPIMDL08845.TAB,41.0086685057225,1.4428070185803515E8,7.957070487860528E-4,-1.4729975965950313E-13,0.5649853845986796
2.384,3.5892,4.5266,4.2775,0.035221,0.024315,1.5891,4.4603,15.5,0.65703,5.00E+07,15,SPIMDL08846.TAB,30.307169625946532,1.428572901715206E8,2.6355414026094386E-4,-1.0873092953130656E-13,0.5909014002143979
2.3027,6.2108,3.0914,3.6041,0.036512,0.02173,1.551,6.8697,3.0761,0.70498,5.00E+07,15,SPIMDL08847.TAB,29.965419990370087,1.652483922243552E8,0.05217215043036188,2.419657743145171E-11,0.46541421460184906
5.1867,3.1964,3.8334,4.3813,0.048177,0.024915,1.8587,5.6953,4.8491,0.40978,5.00E+07,15,SPIMDL08848.TAB,32.028141012241115,1.4667255207473326E8,0.042915486081426035,1.3879245275649455E-12,0.6254552396027228
3.2453,12.924,3.4074,3.3865,0.028459,0.01701,2.2735,5.6842,30.317,0.10681,5.00E+07,15,SPIMDL08849.TAB,39.85145433568523,1.6261591312824976E8,7.773850247352195E-4,-4.760745930775881E-14,0.37425984378709737
1.4736,7.6885,3.4197,4.3885,0.044202,0.041243,1.3469,5.7374,19.457,0.45991,5.00E+07,15,SPIMDL08850.TAB,24.246141635270366,1.5526671320000577E8,2.8223640735781073E-4,6.60498022871076E-13,0.7895690558543287
6.3814,12.439,3.849,4.1234,0.022435,0.0044469,1.4356,3.5551,31.86,0.62754,5.00E+07,15,SPIMDL08851.TAB,64.23899017068995,1.5021465435278437E8,0.0015548087007012529,6.388540043111489E-13,0.18899422354373166
3.6807,3.1643,4.1274,3.2414,0.049329,0.017897,1.0076,8.94,31.61,0.65009,5.00E+07,15,SPIMDL08852.TAB,25.363073939887997,1.5718712421852788E8,3.5081143744434404E-7,-9.058373994433032E-16,0.5092855117309216
2.3616,5.3498,3.777,3.8645,0.0023043,0.0025908,1.3289,8.3203,18.988,0.24692,5.00E+07,15,SPIMDL08853.TAB,25.229630772242906,1.53541386633483E8,1.5987175909521696E-4,4.5490468918176155E-14,0.05285425251606189
3.8134,10.658,4.0548,3.2602,0.022509,0.00079852,1.5749,3.021,18.591,0.40311,5.00E+07,15,SPIMDL08854.TAB,57.36586362276185,1.563344947944521E8,0.004286456532956516,-5.856754873894966E-12,0.15150388103016163
6.6654,11.949,4.5783,3.7627,0.048488,0.016332,2.0153,3.1867,6.6203,0.6863,5.00E+07,15,SPIMDL08855.TAB,60.893371735511494,1.470513821430381E8,0.08996745648842591,-5.137354008613003E-11,0.5018139439189454
3.843,2.1224,3.6263,4.409,0.040113,0.04321,2.0636,2.5656,6.4447,0.16324,5.00E+07,15,SPIMDL08856.TAB,35.10545088882716,1.4717980849211305E8,0.02056888008387886,4.199021118704267E-12,0.8561027469460238
1.8502,5.9222,3.4543,4.6976,0.043968,0.013802,2.0377,7.3933,10.381,0.70994,5.00E+07,15,SPIMDL08857.TAB,22.746572526235386,1.5169281023559242E8,0.004428400157385547,9.528755473103984E-12,0.42849720877373154
2.4201,8.3812,3.443,3.0831,0.042591,0.042512,1.4322,5.1476,34.555,0.57147,5.00E+07,15,SPIMDL08858.TAB,36.468681356761444,1.650095295538194E8,1.5242888271626893E-5,-2.3565784486005522E-14,0.7515493602868772
5.9426,10.02,4.4772,3.7807,0.011622,0.032337,1.9069,6.8411,23.328,0.17816,5.00E+07,15,SPIMDL08859.TAB,41.9065828844521,1.4745232432968387E8,0.0032059832917691305,-2.962927572358995E-12,0.5536092180545309
5.5255,8.8642,4.477,3.2105,0.024462,0.024097,1.8179,2.1965,5.6865,0.15055,5.00E+07,15,SPIMDL08860.TAB,62.86913351407827,1.5420509044428024E8,0.09049568857629957,-7.148379129954298E-11,0.4780584430670626
2.6702,4.3202,4.4415,4.3464,0.032424,0.043733,2.1267,3.3031,23.357,0.097335,5.00E+07,15,SPIMDL08861.TAB,33.68912775886398,1.4306803463334414E8,7.620407906335945E-5,-3.747719294630155E-14,0.8397310360173883
5.8977,5.7305,3.6699,4.3568,0.0045275,0.00060813,0.79774,7.3191,7.7738,0.53282,5.00E+07,15,SPIMDL08862.TAB,41.524756088741825,1.4926163328170162E8,0.023553978296193906,2.704826476863673E-12,0.06353195987161299
4.6094,12.684,4.5024,4.2871,0.022609,0.047845,2.0494,2.3678,17.484,0.63065,5.00E+07,15,SPIMDL08863.TAB,55.77471360121989,1.4299412356248832E8,0.011138788626887278,-3.371839248947269E-12,0.8504339071894511
3.4918,8.4278,4.1198,4.4749,0.043791,0.021766,2.3292,5.2874,13.402,0.51409,5.00E+07,15,SPIMDL08864.TAB,36.326410463581816,1.4486896768214554E8,0.009820906382421432,4.833203270056854E-12,0.5682898720617446
2.5247,3.1406,3.3115,3.9394,0.042819,0.031776,1.2116,4.9301,14.866,0.70907,5.00E+07,15,SPIMDL08865.TAB,31.75549759678235,1.5741217905399746E8,1.8524541113483864E-4,1.9737246990217117E-13,0.650391399427037
5.123,8.8741,3.9628,4.3505,0.012047,0.002991,1.645,2.5723,26.495,0.64276,5.00E+07,15,SPIMDL08866.TAB,62.25837029804184,1.4694786273331046E8,0.0012047119716304408,6.905851564816637E-13,0.11619521733422959
5.5421,2.4653,4.6388,3.5665,0.032784,0.0052903,0.86456,6.7829,3.622,0.70091,5.00E+07,15,SPIMDL08867.TAB,30.642862841642028,1.510725062743828E8,0.03466694180179963,1.2071805637161169E-11,0.25188987939239416
1.9938,2.4028,4.552,3.5086,0.008114,0.024528,1.966,7.8752,18.794,0.40755,5.00E+07,15,SPIMDL08868.TAB,17.774109349797776,1.4959952274616852E8,9.42636961915539E-6,-2.901799508967608E-14,0.41663092590439255
1.6561,2.8236,4.4134,3.8319,0.027451,0.028159,1.7423,4.5443,19.421,0.041748,5.00E+07,15,SPIMDL08869.TAB,23.32241270312102,1.4755068921194E8,8.654348919355631E-6,-1.7235694741521545E-14,0.5749424163251967
6.6041,7.8075,3.1072,4.2089,0.019279,0.046507,2.2321,4.7274,25.478,0.13128,5.00E+07,15,SPIMDL08870.TAB,48.11393414340004,1.5552776737654805E8,0.0023204677758811645,2.6962793695464656E-12,0.7662963577095463
5.9882,7.9403,3.2323,3.0238,0.036148,0.022209,1.1697,2.761,26.552,0.17672,5.00E+07,15,SPIMDL08871.TAB,69.33763617723444,1.6970236085035872E8,0.0010070542257145931,-2.5507168842979095E-13,0.4617423962144997
1.4209,10.78,3.9341,4.3748,0.048833,0.0055843,1.0171,7.524,34.188,0.13648,5.00E+07,15,SPIMDL08872.TAB,20.53946305918362,1.4893201346751377E8,1.679363874472381E-5,2.292816140974135E-14,0.34040243215530985
5.0752,10.486,3.6325,3.525,0.012505,0.023114,1.3895,4.5691,3.2114,0.1133,5.00E+07,15,SPIMDL08873.TAB,53.09014678116682,1.5841915214730054E8,0.12921044190733727,-4.356318934705323E-11,0.39364550004000287
6.8148,5.9918,4.5541,3.6229,0.026894,0.024023,2.0581,8.4202,22.214,0.74376,5.00E+07,15,SPIMDL08874.TAB,36.2132310638149,1.4939800532090273E8,0.0016374432701030507,-7.287125958765028E-13,0.5002741802407698
4.5461,2.1605,3.9969,3.4031,0.042706,0.031371,1.5183,8.7455,6.9967,0.62554,5.00E+07,15,SPIMDL08875.TAB,22.16016191801203,1.5795431502887517E8,0.007483020070001132,9.35670973890029E-13,0.6419263956339374
5.8494,11.247,4.4778,4.2116,0.01918,0.020223,0.32091,8.5193,28.391,0.35876,5.00E+07,15,SPIMDL08876.TAB,42.30214802028155,1.4349697187994027E8,8.311550983435609E-4,-3.0983571897937275E-13,0.4336574238411053
5.6727,8.7653,4.4526,4.4331,0.038337,0.044442,0.66575,4.066,12.307,0.091751,5.00E+07,15,SPIMDL08877.TAB,51.37731212801661,1.4222630048515293E8,0.016654652329271824,-3.2228848814977094E-13,0.879906440584234
4.3297,9.5207,3.7675,4.4215,0.0017204,0.0040175,2.4697,5.5809,26.273,0.06933,5.00E+07,15,SPIMDL08878.TAB,41.07833530727894,1.4842484099465665E8,0.0014353612572758317,1.6684088002467705E-12,0.08031894694178604
3.1449,5.4994,3.9517,3.825,0.024282,0.017131,2.1841,7.7937,3.5488,0.6495,5.00E+07,15,SPIMDL08879.TAB,28.33680185822293,1.5194233706703985E8,0.056492899742839546,-7.70308195321165E-12,0.3807749061851824
2.0663,8.8337,4.5941,3.33,0.023036,0.0094556,0.85308,5.4937,2.6803,0.62629,5.00E+07,15,SPIMDL08880.TAB,32.25620864787656,1.4712712152582398E8,0.0525393237119934,-6.992824062264126E-11,0.2715540981367286
5.2202,6.1978,4.3575,3.0973,0.0043429,0.03637,1.3454,2.2344,21.92,0.082933,5.00E+07,15,SPIMDL08881.TAB,61.07288236904651,1.5702157400579473E8,0.0011664950476483974,-1.5084735487096033E-12,0.549474313238246
2.2564,6.963,3.1795,3.3719,0.040822,0.038954,2.4033,7.6948,34.505,0.0367,5.00E+07,15,SPIMDL08882.TAB,25.422178842653476,1.6614730793162706E8,1.299410689937418E-5,1.2276376775588707E-14,0.6956626085487976
1.9024,4.586,4.1809,4.3831,0.013094,0.014214,1.7849,3.2223,6.4159,0.44315,5.00E+07,15,SPIMDL08883.TAB,34.421822708013615,1.4500290197616613E8,0.01645504396390902,4.186254203314543E-12,0.3624160569923228
5.2679,8.5221,3.0421,3.0401,0.029772,0.0065789,0.39671,4.585,7.2559,0.0043114,5.00E+07,15,SPIMDL08884.TAB,62.7256812427736,1.7191016953395525E8,0.03984535304115754,-1.1159195814180527E-12,0.22787086811416873
1.9479,2.8705,3.1807,4.2627,0.0010426,0.032353,2.1913,4.5657,16.123,0.23687,5.00E+07,15,SPIMDL08885.TAB,26.257191255483068,1.5514765754001796E8,1.713214198123335E-4,4.601252912345585E-13,0.510001852420775
5.8723,4.1945,3.1681,4.3269,0.0053062,0.025779,1.3439,6.7915,29.238,0.49302,5.00E+07,15,SPIMDL08886.TAB,36.72842973057798,1.527271777653685E8,5.4830273393995365E-5,-2.128613406324637E-15,0.41257563247600343
5.3343,5.2731,3.6064,4.068,0.036169,0.02258,1.2583,3.1329,19.436,0.69448,5.00E+07,15,SPIMDL08887.TAB,55.54439071771693,1.525710299934019E8,0.0014239502283646933,3.7566102447691815E-13,0.5168098331686019
4.0981,2.7783,3.0088,3.3485,0.046882,0.037693,0.52254,8.0607,33.239,0.077223,5.00E+07,15,SPIMDL08888.TAB,27.593183842717334,1.6731199453271204E8,1.126881229948754E-7,1.9857380471801627E-16,0.7096135333303779
2.4193,12.179,4.477,3.9247,0.040808,0.048594,1.1211,2.1484,10.9,0.26095,5.00E+07,15,SPIMDL08889.TAB,48.24633810918648,1.456920316466465E8,0.01241741523585426,-1.114112480803958E-11,1.0333866662614335
1.4886,7.7708,3.025,3.7712,0.027086,0.0049746,1.5606,8.6136,27.738,0.43458,5.00E+07,15,SPIMDL08890.TAB,21.040642944386857,1.66543714742488E8,2.5735004871859084E-5,5.796196691302564E-14,0.19720088207650602
1.804,7.7131,3.7977,3.4953,0.038472,0.028293,0.32368,2.0238,26.419,0.23141,5.00E+07,15,SPIMDL08891.TAB,53.41682317443833,1.5631399128857654E8,1.99973875191838E-5,-2.2536922935965405E-14,0.597192772111762
1.7406,6.0957,3.0256,4.2511,0.009529,0.008559,2.1173,5.2163,13.438,0.23592,5.00E+07,15,SPIMDL08892.TAB,28.686517334980486,1.6015853710700628E8,0.002403789710333623,5.830967523860612E-12,0.17633251545728226
1.4488,2.8404,3.4665,3.4263,0.047928,0.02712,0.95992,4.0259,18.217,0.3277,5.00E+07,15,SPIMDL08893.TAB,28.20538456027639,1.6142891085595316E8,1.8329471281901794E-6,-8.919592102853689E-15,0.5970540891644321
6.2159,5.8898,3.811,3.4018,0.038932,0.013573,1.9264,6.8478,10.621,0.33883,5.00E+07,15,SPIMDL08894.TAB,41.16292275788518,1.5844370012414008E8,0.01907768137140642,-3.395466460223694E-12,0.3836493214308971
5.414,9.5582,3.0568,3.7607,0.0098953,0.043653,1.8397,2.6556,25.006,0.21653,5.00E+07,15,SPIMDL08895.TAB,61.99841532394487,1.619799513800722E8,0.0025923137439357907,2.8730957069760627E-12,0.6672844270408572
4.32,7.6207,4.6185,4.2701,0.016814,0.022042,1.6169,7.5015,18.071,0.1742,5.00E+07,15,SPIMDL08896.TAB,33.325778488187964,1.4203922518052346E8,0.0025547301935551396,-1.2266536460090776E-12,0.4449363584072725
5.6582,8.6855,4.1717,4.1922,0.020344,0.023489,2.2086,4.1706,7.9093,0.40236,5.00E+07,15,SPIMDL08897.TAB,48.98905739215787,1.4658976996876937E8,0.05610696090917078,-2.483640823653122E-12,0.47429254918433955
5.3032,5.2477,3.3832,3.348,0.04978,0.030519,2.1182,4.9314,28.369,0.18872,5.00E+07,15,SPIMDL08898.TAB,43.27848887870608,1.6347749166893026E8,2.1228796298363415E-4,-9.545512182827126E-15,0.6438719474883543
4.5741,10.558,4.2043,3.3163,0.014223,0.030239,1.3099,5.1303,14.124,0.64841,5.00E+07,15,SPIMDL08899.TAB,48.55824002039154,1.5371568202100113E8,0.010708406150304587,-1.2555213907185117E-11,0.514313397786977
5.6758,3.388,3.8929,4.4367,0.01588,0.044236,0.69159,4.0313,25.659,0.10309,5.00E+07,15,SPIMDL08900.TAB,41.77771837852984,1.4586038215465346E8,4.6638886967368174E-5,-3.2876894424292004E-14,0.7516016979575084
5.6067,8.6442,3.3979,3.4555,0.034164,0.047412,2.3723,6.6478,26.134,0.71869,5.00E+07,15,SPIMDL08901.TAB,43.04115302696511,1.619475943828014E8,0.001481086256916599,1.4242890319948193E-13,0.7963104760638985
4.9353,10.735,4.4466,3.5463,0.018013,0.019249,2.4558,8.1149,28.638,0.0058612,5.00E+07,15,SPIMDL08902.TAB,36.15980140098235,1.4937598887118497E8,0.0011431880782630378,-1.976968327793285E-12,0.38779225555346564
3.0691,8.8865,4.1168,3.1201,0.047924,0.036834,0.81713,5.2332,5.6461,0.61655,5.00E+07,15,SPIMDL08903.TAB,40.666564458948606,1.5551043971531513E8,0.032178810041151515,-3.670638233291038E-11,0.746810723138317
5.6557,5.7654,4.3361,3.431,0.006249,0.0017788,1.8438,7.9221,14.538,0.45783,5.00E+07,15,SPIMDL08904.TAB,37.412431358766156,1.5297376298496562E8,0.00567000231908541,-3.1009411541906527E-12,0.060328405011575784
2.7527,5.9797,3.6632,3.8693,0.025802,0.047216,1.6136,4.4904,24.749,0.25952,5.00E+07,15,SPIMDL08905.TAB,35.952636834397815,1.5464052974325565E8,1.0246822218147612E-4,4.6552018415749624E-14,0.7918526740974203
1.9196,11.752,3.5376,4.3858,0.0013395,0.0071308,1.782,3.7747,5.7131,0.46973,5.00E+07,15,SPIMDL08906.TAB,37.63791364766103,1.526120469124201E8,0.04049732744781452,4.0436244636698955E-11,0.1474131310353605
6.2047,6.2397,3.3787,4.6025,0.0059169,0.0030519,0.86896,6.0769,12.493,0.4158,5.00E+07,15,SPIMDL08907.TAB,46.88020724145992,1.4936009666735154E8,0.010315838209258514,3.3611465606717932E-12,0.08095474598036373
